3039165,Clot de Sant Josep,Clot de Sant Josep,,42.57901,1.70707,T,CRQ,AD,,2,,,,0,,2615,Europe/Andorra,03-12-14
3039166,Sant Joan de Caselles,Sant Joan de Caselles,"San Joan de Casettas,Sant Joan de Casellas,Sant Joan de Caselles",42.57116,1.60761,P,PPL,AD,,2,,,,0,,1552,Europe/Andorra,13-04-12
3039167,Serrat de Sant Jaume,Serrat de Sant Jaume,,42.53379,1.60619,T,SPUR,AD,,3,,,,0,,1815,Europe/Andorra,06-02-15
3039168,Sant Jaume,Sant Jaume,,42.58068,1.63858,S,CH,AD,,2,,,,0,,1703,Europe/Andorra,03-12-14
3039169,Sant Jaume,Sant Jaume,"Sant Jaume,Sant Joums",42.53417,1.60528,S,CH,AD,,3,,,,0,,1813,Europe/Andorra,06-02-15
3039170,Sant Esteve,Sant Esteve,,42.44038,1.49421,S,CH,AD,,6,,,,0,,1410,Europe/Andorra,08-04-15
3039171,Sant Esteve,Sant Esteve,,42.44186,1.45118,S,CH,AD,,6,,,,0,,1403,Europe/Andorra,08-04-15
3039172,Sant Crist√≤fol,Sant Cristofol,,42.44575,1.50285,S,SHRN,AD,,6,,,,0,,1489,Europe/Andorra,08-04-15
3039173,Sant Crist√≤fol,Sant Cristofol,,42.5346,1.52486,S,CH,AD,,4,,,,0,,1299,Europe/Andorra,06-02-15
3039174,Sol√  de Sant Cerni,Sola de Sant Cerni,,42.46971,1.50554,T,SLP,AD,,6,,,,0,,1134,Europe/Andorra,08-04-15
3039175,Egl√®sia de Sant Cerni,Eglesia de Sant Cerni,,42.56667,1.59738,S,CH,AD,,2,,,,0,,1544,Europe/Andorra,03-12-14
3039176,Sant Cerni,Sant Cerni,,42.46905,1.50228,S,CH,AD,,6,,,,0,,1102,Europe/Andorra,08-03-15
3039177,Sant Antoni de la Grella,Sant Antoni de la Grella,,42.52713,1.52117,S,CH,AD,,4,,,,0,,1182,Europe/Andorra,05-11-14
3039178,T√∫nels de Sant Antoni,Tunels de Sant Antoni,,42.52773,1.521,R,TNL,AD,,4,,,,0,,1182,Europe/Andorra,06-05-15
3039179,Pont de Sant Antoni,Pont de Sant Antoni,,42.52436,1.52128,S,BDG,AD,,4,,,,0,,1145,Europe/Andorra,06-02-15
3039180,Pont de Santa Creu,Pont de Santa Creu,,42.56566,1.59976,S,BDG,AD,,2,,,,0,,1532,Europe/Andorra,03-12-14
3039181,Santa Coloma,Santa Coloma,Santa Coloma,42.49454,1.49897,P,PPL,AD,,7,,,,0,,978,Europe/Andorra,05-11-14
3039182,Santa Caterina,Santa Caterina,,42.54588,1.51957,L,LCTY,AD,,4,,,,0,,1253,Europe/Andorra,06-02-15
3039183,Cortal del Sansa,Cortal del Sansa,,42.49205,1.51749,S,CRRL,AD,,7,,,,0,,1445,Europe/Andorra,05-11-14
3039184,Portella de Sanfons,Portella de Sanfons,Portella de Sanfons,42.57284,1.43574,T,PASS,AD,"AD,ES",0,,,,0,,2527,Europe/Andorra,05-11-14
3039185,Pic de Sanfons,Pic de Sanfons,Pic de Sanfons,42.58707,1.42735,T,PK,AD,"AD,ES",0,,,,0,2894,2860,Europe/Andorra,24-03-15
3039186,Roc de la Salve,Roc de la Salve,,42.53454,1.59271,T,RK,AD,,3,,,,0,,1461,Europe/Andorra,06-02-15
3039187,Bosc de la Salvata,Bosc de la Salvata,,42.45256,1.52708,V,FRST,AD,,6,,,,0,,1630,Europe/Andorra,08-04-15
3039188,Solana del Saltader,Solana del Saltader,,42.56683,1.53328,T,SLP,AD,,5,,,,0,,1503,Europe/Andorra,03-12-14
3039189,Clot del Saltader,Clot del Saltader,,42.56926,1.47607,H,RVN,AD,,4,,,,0,,1671,Europe/Andorra,05-11-14
3039190,Roc del Salt,Roc del Salt,,42.58651,1.59332,T,RK,AD,,2,,,,0,,2409,Europe/Andorra,06-05-15
3039191,Clot del Salt,Clot del Salt,,42.58747,1.59385,H,RVN,AD,,2,,,,0,,2331,Europe/Andorra,03-12-14
3039192,Rius de les Salses,Rius de les Salses,,42.63331,1.50223,H,STM,AD,,5,,,,0,,1929,Europe/Andorra,05-11-14
3039193,Pont de les Salines,Pont de les Salines,,42.61018,1.53765,S,BDG,AD,,5,,,,0,,1478,Europe/Andorra,03-12-14
3039194,Costa de les Salines,Costa de les Salines,,42.61087,1.54022,T,SLP,AD,,5,,,,0,,1563,Europe/Andorra,03-12-14
3039195,Bosc de les Salines,Bosc de les Salines,,42.60991,1.52954,V,FRST,AD,,5,,,,0,,1888,Europe/Andorra,03-12-14
3039196,Basses de les Salamandres,Basses de les Salamandres,,42.60389,1.66216,H,LKS,AD,,2,,,,0,,2348,Europe/Andorra,05-11-14
3039197,Costa de la Salamandra,Costa de la Salamandra,,42.55212,1.43516,T,SLP,AD,,4,,,,0,,2100,Europe/Andorra,06-02-15
3039198,Costa Salamandra,Costa Salamandra,,42.50371,1.48734,T,SLP,AD,,7,,,,0,,1526,Europe/Andorra,08-03-15
3039199,Roca de la Sabina,Roca de la Sabina,,42.57144,1.47162,T,SLP,AD,,4,,,,0,,1913,Europe/Andorra,05-11-14
3039200,Cortal del Sabater,Cortal del Sabater,,42.44499,1.47682,S,CRRL,AD,,6,,,,0,,1043,Europe/Andorra,08-04-15
3039201,Bosc del Sabater,Bosc del Sabater,,42.4443,1.47967,V,FRST,AD,,6,,,,0,,859,Europe/Andorra,08-04-15
3039202,Borda del Sabater,Borda del Sabater,,42.44537,1.48222,S,FRM,AD,,6,,,,0,,913,Europe/Andorra,08-04-15
3039203,Canal dels Rulls,Canal dels Rulls,,42.47635,1.47446,H,STM,AD,,6,,,,0,,1041,Europe/Andorra,06-05-15
3039204,Canal de Ruixol,Canal de Ruixol,,42.58871,1.52149,H,STM,AD,,5,,,,0,,1436,Europe/Andorra,03-12-14
3039205,Torrent del Ru√Øder,Torrent del Ruider,,42.57705,1.47981,H,STM,AD,,4,,,,0,,1553,Europe/Andorra,05-11-14
3039206,Roc del Ru√Øder,Roc del Ruider,,42.58063,1.48135,T,SPUR,AD,,4,,,,0,,1751,Europe/Andorra,05-11-14
3039207,Pala del Ruf,Pala del Ruf,,42.58765,1.44952,T,SLP,AD,,4,,,,0,,2541,Europe/Andorra,05-11-14
3039208,Basses del Ruf,Basses del Ruf,,42.5867,1.45048,H,LKS,AD,,4,,,,0,,2452,Europe/Andorra,05-11-14
3039209,Serrat de Rudielles,Serrat de Rudielles,,42.49491,1.45848,T,SPUR,AD,,0,,,,0,,1758,Europe/Andorra,08-03-15
3039210,Canal de Rudielles,Canal de Rudielles,,42.48862,1.45191,H,STM,AD,,0,,,,0,,1263,Europe/Andorra,08-03-15
3039211,Vial de Rubials,Vial de Rubials,,42.48312,1.45005,R,TRL,AD,,6,,,,0,,1341,Europe/Andorra,08-03-15
3039212,Torrent de Rubials,Torrent de Rubials,,42.48414,1.45363,H,STM,AD,,6,,,,0,,1210,Europe/Andorra,08-03-15
3039213,Solana de Rubials,Solana de Rubials,,42.48401,1.44628,T,SLP,AD,,6,,,,0,,1488,Europe/Andorra,08-03-15
3039214,Rua del Terrer Roi,Rua del Terrer Roi,,42.44286,1.51518,L,LCTY,AD,,6,,,,0,,1735,Europe/Andorra,08-04-15
3039215,Bosc de Roures,Bosc de Roures,,42.60024,1.52409,V,FRST,AD,,5,,,,0,,1704,Europe/Andorra,03-12-14
3039216,Collet de Roques Negres,Collet de Roques Negres,,42.45078,1.4475,T,PASS,AD,,6,,,,0,,1707,Europe/Andorra,08-04-15
3039217,Roques Negres,Roques Negres,,42.45124,1.44594,L,LCTY,AD,,6,,,,0,,1721,Europe/Andorra,08-04-15
3039218,Serrat de Roques Grosses,Serrat de Roques Grosses,,42.58121,1.59754,T,SPUR,AD,,2,,,,0,,2258,Europe/Andorra,03-12-14
3039219,Canal de Roques Blanques,Canal de Roques Blanques,,42.49952,1.49843,H,STM,AD,,7,,,,0,,1090,Europe/Andorra,08-03-15
3039220,Fontanal de les Roques,Fontanal de les Roques,,42.5311,1.46618,H,SPNG,AD,,4,,,,0,,2035,Europe/Andorra,06-02-15
3039221,Pleta de les Romes,Pleta de les Romes,,42.6438,1.55782,L,GRAZ,AD,,5,,,,0,,2064,Europe/Andorra,05-11-14
3039222,Font Roja,Font Roja,,42.54252,1.44615,H,SPNG,AD,,4,,,,0,,2013,Europe/Andorra,06-02-15
3039223,Font Roja,Font Roja,,42.47534,1.49847,H,SPNG,AD,,6,,,,0,,1217,Europe/Andorra,08-03-15
3039225,Grau Roig,Grau Roig,,42.58134,1.47244,T,SLP,AD,,4,,,,0,,1721,Europe/Andorra,05-11-14
3039226,Borda de Roig,Borda de Roig,,42.57414,1.58993,S,HUT,AD,,2,,,,0,,1885,Europe/Andorra,03-12-14
3039227,Fonts Roges,Fonts Roges,,42.57051,1.45914,H,SPNG,AD,,4,,,,0,,2161,Europe/Andorra,05-11-14
3039228,Fonts Roges,Fonts Roges,,42.56407,1.64446,H,SPNG,AD,,2,,,,0,,2122,Europe/Andorra,06-02-15
3039229,Canals Roges,Canals Roges,,42.58368,1.71285,H,RVN,AD,,2,,,,0,,2510,Europe/Andorra,03-12-14
3039230,Basses Roges,Basses Roges,,42.47092,1.55955,H,LKS,AD,,8,,,,0,,2387,Europe/Andorra,08-04-15
3039231,Font Rodona,Font Rodona,,42.5482,1.42423,H,SPNG,AD,,4,,,,0,,2241,Europe/Andorra,06-02-15
3039232,Costa Rodona,Costa Rodona,,42.64918,1.48466,T,SLP,AD,,5,,,,0,,2493,Europe/Andorra,05-11-14
3039233,Costa Rodona,Costa Rodona,,42.58166,1.44422,T,SLP,AD,,4,,,,0,,2281,Europe/Andorra,05-11-14
3039234,Costa Rodona,Costa Rodona,,42.5542,1.72321,T,SLP,AD,,2,,,,0,,2498,Europe/Andorra,08-03-15
3039235,Bo√Øga Rodona,Boiga Rodona,,42.44407,1.53258,V,CULT,AD,,6,,,,0,,1831,Europe/Andorra,08-04-15
3039236,Bosc del R√≥dol,Bosc del Rodol,,42.49006,1.57324,V,FRST,AD,,8,,,,0,,2055,Europe/Andorra,05-11-14
3039237,Tur√≥ Rod√≥,Turo Rodo,,42.57146,1.54149,T,PK,AD,,5,,,,0,,1872,Europe/Andorra,03-12-14
3039238,Roc Rod√≥,Roc Rodo,,42.55877,1.43352,T,SPUR,AD,,4,,,,0,,2322,Europe/Andorra,06-02-15
3039239,Roc Rod√≥,Roc Rodo,,42.56921,1.49279,T,SPUR,AD,,4,,,,0,,1555,Europe/Andorra,05-11-14
3039240,Pla de Rod√≥,Pla de Rodo,,42.54287,1.43557,T,UPLD,AD,,4,,,,0,,2030,Europe/Andorra,06-02-15
3039241,Estany Rod√≥,Estany Rodo,,42.52213,1.68115,H,LK,AD,,3,,,,0,,2379,Europe/Andorra,08-04-15
3039242,Estany Rod√≥,Estany Rodo,,42.49518,1.65469,H,LK,AD,,3,,,,0,,2480,Europe/Andorra,05-11-14
3039243,Bony Rod√≥,Bony Rodo,,42.61625,1.54478,T,SPUR,AD,,5,,,,0,,1751,Europe/Andorra,05-11-14
3039244,Rocs Tous,Rocs Tous,,42.54082,1.5801,L,LCTY,AD,,3,,,,0,,1560,Europe/Andorra,06-02-15
3039245,Rocs Negres,Rocs Negres,,42.54128,1.61407,L,AREA,AD,,3,,,,0,,2170,Europe/Andorra,05-11-14
3039246,Planell del Roc Gros,Planell del Roc Gros,,42.58879,1.48831,T,UPLD,AD,,4,,,,0,,2209,Europe/Andorra,05-11-14
3039247,Bosc del Roc Gros,Bosc del Roc Gros,,42.58606,1.48585,V,FRST,AD,,4,,,,0,,2053,Europe/Andorra,05-11-14
3039248,Serra del Roc del Rellotge,Serra del Roc del Rellotge,,42.61479,1.57912,T,MT,AD,,5,,,,0,,2451,Europe/Andorra,05-11-14
3039249,Font del Roc del Porquer,Font del Roc del Porquer,,42.59237,1.45511,H,SPNG,AD,,4,,,,0,,2341,Europe/Andorra,05-11-14
3039250,Canal del Roc de la Grael,Canal del Roc de la Grael,,42.5164,1.53241,H,STM,AD,,8,,,,0,,1162,Europe/Andorra,06-05-15
3039251,Roca Podrida,Roca Podrida,,42.55124,1.50757,L,LCTY,AD,,4,,,,0,,1326,Europe/Andorra,06-02-15
3039252,Costa de Roca Negra,Costa de Roca Negra,,42.58879,1.58678,T,SLP,AD,,2,,,,0,,2230,Europe/Andorra,03-12-14
3039253,Canal de Rocanegra,Canal de Rocanegra,,42.49634,1.45717,H,STM,AD,,7,,,,0,,1735,Europe/Andorra,08-03-15
3039254,Canal de Roca Major,Canal de Roca Major,,42.43697,1.49762,H,RVN,AD,,6,,,,0,,1571,Europe/Andorra,08-04-15
3039255,Planell de la Roca Grossa,Planell de la Roca Grossa,,42.56664,1.70066,T,UPLD,AD,,2,,,,0,,2409,Europe/Andorra,03-12-14
3039256,Planell de Roca Grossa,Planell de Roca Grossa,,42.56066,1.67345,T,UPLD,AD,,2,,,,0,,2132,Europe/Andorra,06-02-15
3039257,Canal de Rocafort,Canal de Rocafort,,42.46465,1.49106,H,STM,AD,,6,,,,0,,913,Europe/Andorra,08-04-15
3039258,Rocafort,Rocafort,,42.46419,1.48672,L,AREA,AD,,6,,,,0,,1097,Europe/Andorra,08-04-15
3039259,Solana de la Roca de la Sabina,Solana de la Roca de la Sabina,,42.57064,1.47456,T,SLP,AD,,4,,,,0,,1773,Europe/Andorra,05-11-14
3039260,Canal de la Roca Blanca,Canal de la Roca Blanca,,42.51929,1.52398,H,STM,AD,,7,,,,0,,1107,Europe/Andorra,06-05-15
3039261,Vial de la Roca,Vial de la Roca,,42.55689,1.61052,R,RD,AD,,2,,,,0,,1911,Europe/Andorra,06-02-15
3039262,Pala de la Roca,Pala de la Roca,,42.55818,1.61607,T,SLP,AD,,2,,,,0,,2031,Europe/Andorra,06-02-15
3039263,Bosc de la Roca,Bosc de la Roca,,42.5514,1.45579,V,FRST,AD,,4,,,,0,,2051,Europe/Andorra,06-02-15
3039264,Pont del Riu Montaner,Pont del Riu Montaner,,42.53,1.52027,S,BDG,AD,,4,,,,0,,1182,Europe/Andorra,06-02-15
3039265,Cam√≠ del Riu del Seig,Cami del Riu del Seig,,42.56535,1.60304,R,TRL,AD,,2,,,,0,,1597,Europe/Andorra,06-02-15
3039266,Riu del Seig,Riu del Seig,,42.56905,1.61063,L,AREA,AD,,2,,,,0,,1702,Europe/Andorra,03-12-14
3039267,Forat del Riu dels Clots de Massat,Forat del Riu dels Clots de Massat,,42.56117,1.69283,H,RVN,AD,,2,,,,0,,2178,Europe/Andorra,08-03-15
3039268,Fonts del Riu de les Cebes,Fonts del Riu de les Cebes,,42.6203,1.59057,H,SPNG,AD,,5,,,,0,,2395,Europe/Andorra,05-11-14
3039269,Costa del Riu de les Cebes,Costa del Riu de les Cebes,,42.6208,1.5871,T,SLP,AD,,5,,,,0,,2378,Europe/Andorra,05-11-14
3039270,Collada del Riu de les Cebes,Collada del Riu de les Cebes,,42.62258,1.58847,T,SPUR,AD,,5,,,,0,,2508,Europe/Andorra,05-11-14
3039271,Bony del Riu de les Cebes,Bony del Riu de les Cebes,,42.61744,1.58969,T,RK,AD,,5,,,,0,,2395,Europe/Andorra,05-11-14
3039272,Prats del Riu,Prats del Riu,,42.46812,1.50541,L,GRAZ,AD,,6,,,,0,,1130,Europe/Andorra,08-04-15
3039273,Canal de Rita,Canal de Rita,,42.5315,1.58544,H,STM,AD,,3,,,,0,,1382,Europe/Andorra,06-02-15
3039274,Sol√  del Riguer,Sola del Riguer,,42.49159,1.54716,T,SLP,AD,,8,,,,0,,2046,Europe/Andorra,06-05-15
3039275,Obaga del Riguer,Obaga del Riguer,,42.48885,1.54245,T,SLP,AD,,7,,,,0,,1815,Europe/Andorra,06-05-15
3039276,Bordes de Rigoder,Bordes de Rigoder,,42.53794,1.61648,S,HUT,AD,,3,,,,0,,1945,Europe/Andorra,05-11-14
3039277,Bosc de les Ribes,Bosc de les Ribes,,42.55492,1.54882,V,FRST,AD,,5,,,,0,,1638,Europe/Andorra,06-02-15
3039278,Riberal d‚ÄôEnvalira,Riberal d'Envalira,,42.52817,1.70602,L,LCTY,AD,,3,,,,0,,2294,Europe/Andorra,05-11-14
3039279,Canals de Ribera,Canals de Ribera,,42.43732,1.4783,H,STM,AD,,6,,,,0,,976,Europe/Andorra,08-04-15
3039280,Ribassot,Ribassot,,42.57875,1.4849,L,LCTY,AD,,4,,,,0,,1735,Europe/Andorra,05-11-14
3039281,Torrent de Ribassols,Torrent de Ribassols,,42.57626,1.48074,H,STM,AD,,4,,,,0,,1529,Europe/Andorra,05-11-14
3039282,Torrent Ribal,Torrent Ribal,,42.57798,1.47811,H,STM,AD,,4,,,,0,,1556,Europe/Andorra,05-11-14
3039283,Tosa de Riba Escorjada,Tosa de Riba Escorjada,,42.55522,1.65207,T,UPLD,AD,,2,,,,0,,2423,Europe/Andorra,06-02-15
3039284,Solanelles de Riba Escorjada,Solanelles de Riba Escorjada,,42.56203,1.63508,T,SLP,AD,,2,,,,0,,2296,Europe/Andorra,06-02-15
3039285,Planells de Riba Escorjada,Planells de Riba Escorjada,,42.56712,1.63987,T,UPLD,AD,,2,,,,0,,2065,Europe/Andorra,06-02-15
3039286,Cam√≠ de Riba Escorjada,Cami de Riba Escorjada,,42.57117,1.642,R,TRL,AD,,2,,,,0,,2038,Europe/Andorra,03-12-14
3039287,Cam√≠ de Riba Escorjada,Cami de Riba Escorjada,,42.55858,1.60283,R,TRL,AD,,2,,,,0,,1750,Europe/Andorra,06-02-15
3039288,Riba Escorjada,Riba Escorjada,,42.55967,1.64338,L,AREA,AD,,2,,,,0,,2187,Europe/Andorra,05-11-14
3039289,Bosc de Riba,Bosc de Riba,,42.5564,1.58376,V,FRST,AD,,2,,,,0,,1693,Europe/Andorra,06-02-15
3039290,Bosc del Riambert,Bosc del Riambert,,42.57647,1.52146,V,FRST,AD,,5,,,,0,,1493,Europe/Andorra,03-12-14
3039291,Riu de Rialb,Riu de Rialb,"Riu de Rialb,Riu de Rialp",42.61495,1.53726,H,STM,AD,,5,,,,0,,1506,Europe/Andorra,05-11-14
3039292,Portella de Rialb,Portella de Rialb,,42.63958,1.5341,T,PASS,AD,,5,,,,0,,2445,Europe/Andorra,05-11-14
3039293,Basera de Rialb,Basera de Rialb,,42.64523,1.56312,T,CLF,AD,,5,,,,0,,2206,Europe/Andorra,05-11-14
3039294,Rialb,Rialb,,42.64767,1.5509,L,AREA,AD,,5,,,,0,,2115,Europe/Andorra,05-11-14
3039295,Pala de Rep,Pala de Rep,,42.54246,1.60643,T,SLP,AD,,3,,,,0,,2154,Europe/Andorra,06-05-15
3039296,Coll del Rep,Coll del Rep,,42.44971,1.47358,T,PASS,AD,,6,,,,0,,1335,Europe/Andorra,08-04-15
3039297,Cap de Rep,Cap de Rep,"Cap de Rep,Cap de l'Ovella,Cap de l‚ÄôOvella",42.54325,1.61092,T,PK,AD,,0,,,,0,,2302,Europe/Andorra,01-10-14
3039298,Rep,Rep,,42.54767,1.5992,L,AREA,AD,,2,,,,0,,1836,Europe/Andorra,05-11-14
3039299,Roc del Rellotge,Roc del Rellotge,,42.61638,1.57199,T,SPUR,AD,,5,,,,0,,2170,Europe/Andorra,05-11-14
3039300,Roc del Rellotge,Roc del Rellotge,,42.56333,1.62611,T,RK,AD,,2,,,,0,,2317,Europe/Andorra,06-02-15
3039301,Font de les Re√Øneres,Font de les Reineres,,42.60175,1.68188,H,SPNG,AD,,2,,,,0,,1875,Europe/Andorra,03-12-14
3039302,Solana de la Regal√≠ssia,Solana de la Regalissia,,42.48783,1.42167,T,SLP,AD,,6,,,,0,,1964,Europe/Andorra,08-03-15
3039303,Obaga de Redort,Obaga de Redort,,42.55721,1.55846,T,SLP,AD,,5,,,,0,,1696,Europe/Andorra,06-02-15
3039304,Redort,Redort,,42.55959,1.55223,L,LCTY,AD,,5,,,,0,,1556,Europe/Andorra,05-11-14
3039305,Clot de la Rectoria,Clot de la Rectoria,,42.51922,1.49863,H,RVN,AD,,4,,,,0,,1948,Europe/Andorra,08-03-15
3039306,Serrat del Rec d‚ÄôAreny,Serrat del Rec d'Areny,,42.58945,1.46259,T,SPUR,AD,,4,,,,0,,1974,Europe/Andorra,05-11-14
3039307,Bosc de R√®bols,Bosc de Rebols,,42.46492,1.52539,V,FRST,AD,,6,,,,0,,1883,Europe/Andorra,08-04-15
3039308,Pont de la Rebollissa,Pont de la Rebollissa,,42.61707,1.53638,S,BDG,AD,,5,,,,0,,1541,Europe/Andorra,05-11-14
3039309,Llanesques de les Rebes,Llanesques de les Rebes,,42.62512,1.6278,T,CLF,AD,,2,,,,0,,2595,Europe/Andorra,05-11-14
3039310,Clot de les Rebes,Clot de les Rebes,,42.62141,1.63071,H,RVN,AD,,2,,,,0,,2404,Europe/Andorra,05-11-14
3039311,Rebaixant del Mai√ ,Rebaixant del Maia,,42.56396,1.74459,L,LCTY,AD,,2,,,,0,,1904,Europe/Andorra,03-12-14
3039312,Canal de la Rata,Canal de la Rata,,42.58023,1.46982,H,RVN,AD,,4,,,,0,,1778,Europe/Andorra,05-11-14
3039313,Port de Rat,Port de Rat,"Port de Rat,Port de Rat du D'Auzat",42.62127,1.47371,T,PASS,AD,"FR,AD",7,,,,0,,2557,Europe/Andorra,04-03-07
3039315,Rasa de Perafita,Rasa de Perafita,,42.48265,1.58675,T,UPLD,AD,,8,,,,0,,2397,Europe/Andorra,06-05-15
3039316,Costa Rasa,Costa Rasa,,42.46548,1.44456,T,SLP,AD,,6,,,,0,,1860,Europe/Andorra,08-04-15
3039317,Bosc de la Rasa,Bosc de la Rasa,,42.46072,1.53621,V,FRST,AD,,6,,,,0,,1992,Europe/Andorra,08-04-15
3039318,Presa de Ransol,Presa de Ransol,,42.57816,1.63948,S,DAM,AD,,2,,,,0,,1655,Europe/Andorra,03-12-14
3039319,Carretera de Ransol,Carretera de Ransol,,42.58082,1.63251,R,RD,AD,,2,,,,0,,1773,Europe/Andorra,03-12-14
3039320,Ransol,Ransol,,42.58137,1.63812,P,PPL,AD,,2,,,,0,,1728,Europe/Andorra,16-04-07
3039321,Roca de R√ mio,Roca de Ramio,,42.499,1.57458,T,RK,AD,,8,,,,0,,1730,Europe/Andorra,06-05-15
3039322,R√ mio,Ramio,,42.49734,1.57401,P,PPL,AD,,8,,,,0,,1639,Europe/Andorra,06-05-15
3039323,Canal del Ramer,Canal del Ramer,,42.56887,1.4818,H,RVN,AD,,4,,,,0,,1662,Europe/Andorra,05-11-14
3039324,Canal de la Ramenada,Canal de la Ramenada,,42.50245,1.50757,H,STM,AD,,7,,,,0,,1074,Europe/Andorra,06-05-15
3039325,Cam√≠ Ral,Cami Ral,,42.54763,1.59256,R,TRL,AD,,2,,,,0,,1444,Europe/Andorra,06-02-15
3039326,Cam√≠ Ral,Cami Ral,,42.53785,1.5906,R,TRL,AD,,3,,,,0,,1373,Europe/Andorra,06-02-15
3039327,Radonella,Radonella,,42.48629,1.44949,L,LCTY,AD,,6,,,,0,,1345,Europe/Andorra,08-03-15
3039328,Radio Andorra,Radio Andorra,Radio Andorra,42.5282,1.57089,S,STNR,AD,,3,,,,0,,1260,Europe/Andorra,10-03-16
3039329,Racons,Racons,,42.55774,1.58461,L,AREA,AD,,2,,,,0,,1633,Europe/Andorra,05-11-14
3039330,Pic de la Raconada de la Maiana,Pic de la Raconada de la Maiana,Pic de la Raconada de la Maiana,42.46449,1.60858,T,PK,AD,"AD,ES",0,,,,0,,2679,Europe/Andorra,05-11-14
3039331,Clots de la Raconada de la Maiana,Clots de la Raconada de la Maiana,,42.47229,1.60896,T,CRQ,AD,,8,,,,0,,2366,Europe/Andorra,06-05-15
3039332,Pic de Racofred,Pic de Racofred,"Pic de Racofred,Pic de Racofret",42.60201,1.45053,T,PK,AD,"AD,FR",0,,,,0,,2751,Europe/Andorra,05-11-14
3039333,Rac√≥ de l‚ÄôEstany de Cabana Sorda,Raco de l'Estany de Cabana Sorda,,42.61791,1.66791,L,LCTY,AD,,2,,,,0,,2466,Europe/Andorra,05-11-14
3039334,Pleta del Rac√≥,Pleta del Raco,,42.62703,1.5708,L,GRAZ,AD,,5,,,,0,,2186,Europe/Andorra,05-11-14
3039335,Pleta del Rac√≥,Pleta del Raco,,42.58225,1.4517,L,GRAZ,AD,,4,,,,0,,2210,Europe/Andorra,05-11-14
3039336,Canal del Rac√≥,Canal del Raco,,42.57438,1.48712,H,RVN,AD,,4,,,,0,,1702,Europe/Andorra,05-11-14
3039337,Bassa del Rac√≥,Bassa del Raco,,42.61919,1.49881,H,LK,AD,,5,,,,0,,2330,Europe/Andorra,05-11-14
3039338,Pleta de la Rabassa,Pleta de la Rabassa,,42.62944,1.55699,L,GRAZ,AD,,5,,,,0,,1873,Europe/Andorra,05-11-14
3039339,Carretera de la Rabassa,Carretera de la Rabassa,,42.44125,1.50146,R,RD,AD,,6,,,,0,,1595,Europe/Andorra,08-04-15
3039340,Canya de la Rabassa,Canya de la Rabassa,,42.62594,1.55252,S,CAVE,AD,,5,,,,0,,1810,Europe/Andorra,05-11-14
3039341,Bosc de la Rabassa,Bosc de la Rabassa,,42.43843,1.50916,V,FRST,AD,,6,,,,0,,1766,Europe/Andorra,08-04-15
3039342,Solana del Querol,Solana del Querol,,42.58728,1.52907,T,SLP,AD,,5,,,,0,,1559,Europe/Andorra,03-12-14
3039343,Riu del Querol,Riu del Querol,,42.58903,1.66775,H,STM,AD,,2,,,,0,,1781,Europe/Andorra,03-12-14
3039344,Riu del Querol,Riu del Querol,,42.58598,1.52234,H,STM,AD,,5,,,,0,,1376,Europe/Andorra,03-12-14
3039345,Pleta del Querol,Pleta del Querol,,42.59565,1.65851,L,GRAZ,AD,,2,,,,0,,2196,Europe/Andorra,03-12-14
3039346,Estany√≥ del Querol,Estanyo del Querol,,42.59981,1.6597,H,LK,AD,,2,,,,0,,2300,Europe/Andorra,03-12-14
3039347,Serrat de la Quera,Serrat de la Quera,,42.52608,1.51856,T,RDGE,AD,,4,,,,0,,1310,Europe/Andorra,06-05-15
3039348,Canal Gran de la Quera,Canal Gran de la Quera,,42.45374,1.46677,H,STM,AD,,6,,,,0,,1272,Europe/Andorra,08-04-15
3039349,Bosc de la Quera,Bosc de la Quera,,42.52679,1.5179,V,FRST,AD,,4,,,,0,,1367,Europe/Andorra,06-05-15
3039350,Roc del Quer,Roc del Quer,,42.62409,1.55442,T,SPUR,AD,,5,,,,0,,1978,Europe/Andorra,05-11-14
3039351,Roc del Quer,Roc del Quer,,42.5496,1.51454,T,SPUR,AD,,4,,,,0,,1336,Europe/Andorra,06-02-15
3039352,Roc del Quer,Roc del Quer,,42.57692,1.48272,T,RK,AD,,4,,,,0,,1545,Europe/Andorra,05-11-14
3039353,Roc del Quer,Roc del Quer,,42.5283,1.60242,T,RK,AD,,3,,,,0,,1830,Europe/Andorra,06-02-15
3039354,Roc del Quer,Roc del Quer,,42.5661,1.59185,T,CLF,AD,,2,,,,0,,1631,Europe/Andorra,06-02-15
3039355,Roc de Quer,Roc de Quer,,42.48008,1.46912,T,RKS,AD,,6,,,,0,,1218,Europe/Andorra,08-03-15
3039356,Planell del Quer,Planell del Quer,,42.62387,1.55877,T,UPLD,AD,,5,,,,0,,2044,Europe/Andorra,05-11-14
3039357,Canal del Quer,Canal del Quer,,42.62652,1.5562,H,RVN,AD,,5,,,,0,,1889,Europe/Andorra,05-11-14
3039358,Canal del Quer,Canal del Quer,,42.52851,1.60146,H,RVN,AD,,3,,,,0,,1848,Europe/Andorra,06-05-15
3039359,Bosc del Quer,Bosc del Quer,,42.52948,1.60282,V,FRST,AD,,3,,,,0,,1752,Europe/Andorra,06-05-15
